phenomenon,item_id,content,randomized_option_order,randomized_labels_complex,randomized_true_answer,original_labels_complex,is_example,prompt,seed,generation,generation_isvalid,distribution,prob_true_answer,answer,correct,answer_label_complex,model
MPV,1,"Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","[2, 4, 5, 3, 1]","['CorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral', 'IncorrectNonLiteral', 'IncorrectPlausibleLiteral']",1,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
Options:
1) The town is not one of the cleanest ones.
2) Mary found a job at a company installing chimneys.
3) The town is a chimney.
4) The people living in this town are very welcoming.
5) All houses in this town have chimneys.
Answer: ",2,1,True,"{'1': np.float64(0.5953314142602211), '2': np.float64(0.04155462697204204), '3': np.float64(0.10969590080204146), '4': np.float64(0.11953981541125215), '5': np.float64(0.13387824255444314)}",0.5953314142602211,1,True,CorrectNonLiteral,pythia-1b
MPV,2,"Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","[5, 4, 2, 3, 1]","['IncorrectLiteral', 'IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectPlausibleLiteral']",3,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
Options:
1) Their baby is an egg.
2) Their baby is growing bigger every day.
3) Mike and his wife are very much in love with each other.
4) Mike is worried that the bird flu virus affected their baby.
5) The baby in his wife's womb is the size of an egg.
Answer: ",2,1,True,"{'1': np.float64(0.6473469961485), '2': np.float64(0.041302760637912106), '3': np.float64(0.0985013216905348), '4': np.float64(0.09472779531549994), '5': np.float64(0.11812112620755304)}",0.0985013216905348,1,False,IncorrectLiteral,pythia-1b
MPV,3,"Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?","[3, 5, 4, 2, 1]","['IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectPlausibleLiteral']",4,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?
Options:
1) The investors dress and eat well.
2) Squirrels were hired to work in the company. 
3) Bob is allergic to nuts.
4) They buy stocks hoping for future profit.  
5) The investors enjoy picking nuts as much as squirrels do.
Answer: ",2,1,True,"{'1': np.float64(0.4572073714821164), '2': np.float64(0.03498168206430372), '3': np.float64(0.1073310845106226), '4': np.float64(0.193593781677536), '5': np.float64(0.20688608026542135)}",0.193593781677536,1,False,IncorrectNonLiteral,pythia-1b
MPV,4,"Mark asked his mom what she thought about his new girlfriend. She replied: ""This young lady is 100% polyester."" What does she mean?","[3, 2, 5, 1, 4]","['IncorrectNonLiteral', 'CorrectNonLiteral', 'IncorrectLiteral', 'IncorrectPlausibleLiteral', 'IncorrectNonSequitur']",2,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mark asked his mom what she thought about his new girlfriend. She replied: ""This young lady is 100% polyester."" What does she mean?
Options:
1) The girl made a good impression on Mark's mom
2) His girlfriend's behavior was not very natural.
3) His girlfriend is made of polyester.
4) His girlfriend wore clothes made of polyester.
5) His girlfriend has a beautiful smile. 
Answer: ",2,1,True,"{'1': np.float64(0.5456592251578994), '2': np.float64(0.033677784325407946), '3': np.float64(0.18565120125672815), '4': np.float64(0.1108573956138799), '5': np.float64(0.12415439364608445)}",0.033677784325407946,1,False,IncorrectNonLiteral,pythia-1b
MPV,5,"Mary said to her husband: ""Our kids are pieces of taffy."" What did she mean? ","[2, 3, 5, 4, 1]","['CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectNonSequitur', 'IncorrectPlausibleLiteral']",1,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mary said to her husband: ""Our kids are pieces of taffy."" What did she mean? 
Options:
1) Their kids always stick together.
2) Their kids need to stick to a diet.
3) Their kids are sweet candy.
4) Their kids argue too much.
5) Their kids eat too many candies.
Answer: ",2,1,True,"{'1': np.float64(0.5559157035305581), '2': np.float64(0.03539995044928921), '3': np.float64(0.16114996972631698), '4': np.float64(0.13891995728561884), '5': np.float64(0.10861441900821697)}",0.5559157035305581,1,True,CorrectNonLiteral,pythia-1b
MPV,6,"Mark saw a lady at the party and said to his friend: ""This lady's jewels are bursting stars."" What did Mark mean?","[3, 1, 4, 5, 2]","['IncorrectNonLiteral', 'IncorrectPlausibleLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral', 'CorrectNonLiteral']",5,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mark saw a lady at the party and said to his friend: ""This lady's jewels are bursting stars."" What did Mark mean?
Options:
1) The lady's jewelry broke into many pieces.
2) The lady wears some jewelry designed to look like stars.
3) Mark did not like the lady's jewelry.
4) The lady wears bursting stars.
5) The lady's jewelry is shining very brightly.
Answer: ",2,1,True,"{'1': np.float64(0.5254258659409802), '2': np.float64(0.043637979341290975), '3': np.float64(0.12286474387019636), '4': np.float64(0.1257783973056018), '5': np.float64(0.18229301354193075)}",0.18229301354193075,1,False,IncorrectNonLiteral,pythia-1b
MPV,7,"Ben was telling his friend about the fashion show that he attended. He said: ""This model was the blue canary at the show."" What did Ben mean? ","[4, 2, 3, 5, 1]","['IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectPlausibleLiteral']",2,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Ben was telling his friend about the fashion show that he attended. He said: ""This model was the blue canary at the show."" What did Ben mean? 
Options:
1) The model came to the show with her pet bird.
2) The model stood out at the fashion show.
3) The model's skin turned blue.
4) The blue canary worked as a model at the show.
5) The model wore a costume made of blue feathers.
Answer: ",2,1,True,"{'1': np.float64(0.5507698817437209), '2': np.float64(0.03237325792900967), '3': np.float64(0.1328794178705174), '4': np.float64(0.15718301615459887), '5': np.float64(0.126794426302153)}",0.03237325792900967,1,False,IncorrectNonSequitur,pythia-1b
MPV,8,"Mary said to her granddaughter: ""The queen is our nation's aunt."" What did Mary mean?","[2, 1, 3, 4, 5]","['CorrectNonLiteral', 'IncorrectPlausibleLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",1,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mary said to her granddaughter: ""The queen is our nation's aunt."" What did Mary mean?
Options:
1) The queen cares about you from afar.
2) Mary and her family are related to the queen.
3) People of the country love the pies that the queen bakes.
4) The queen has a lot of relatives. 
5) The queen is an aunt of everyone living in the country.
Answer: ",2,1,True,"{'1': np.float64(0.5131204391777324), '2': np.float64(0.04763450848948026), '3': np.float64(0.1364955265883146), '4': np.float64(0.1646450330814708), '5': np.float64(0.13810449266300198)}",0.5131204391777324,1,True,CorrectNonLiteral,pythia-1b
MPV,9,"Abby and Kyle were walking along the promenade one night, and they saw a couple smiling at each other. Abby noted: ""This sunset sings to the lovers."" What did Abby mean?","[4, 5, 3, 1, 2]","['IncorrectNonSequitur', 'IncorrectLiteral', 'IncorrectNonLiteral', 'IncorrectPlausibleLiteral', 'CorrectNonLiteral']",5,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Abby and Kyle were walking along the promenade one night, and they saw a couple smiling at each other. Abby noted: ""This sunset sings to the lovers."" What did Abby mean?
Options:
1) Abby wants to attend a concert with Kyle.
2) He could hear the sun singing songs.
3) It was too dark to see any singers performing on the promenade.
4) There were a lot of musicians and singers performing on the promenade.
5) It was a very romantic night.
Answer: ",2,1,True,"{'1': np.float64(0.6637268847109163), '2': np.float64(0.045610427866307965), '3': np.float64(0.12692214559317758), '4': np.float64(0.08115072651443886), '5': np.float64(0.08258981531515912)}",0.08258981531515912,1,False,IncorrectNonSequitur,pythia-1b
MPV,10,"Jessica was giving a talk that her mom attended. After the talk, Jessica's mom called her husband and said: ""Jessica sailed towards the finish."" What did she mean?","[1, 2, 5, 4, 3]","['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectNonLiteral', 'IncorrectPlausibleLiteral']",2,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectPlausibleLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Jessica was giving a talk that her mom attended. After the talk, Jessica's mom called her husband and said: ""Jessica sailed towards the finish."" What did she mean?
Options:
1) Jessica finished the sailing race.
2) Jessica finished her talk successfully.
3) Jessica was giving a talk about sailing.  
4) Jessica's talk was a disaster. 
5) Jessica got interested in sailing.
Answer: ",2,1,True,"{'1': np.float64(0.46124868663906393), '2': np.float64(0.03420510315363591), '3': np.float64(0.1703480331244851), '4': np.float64(0.16318342060767552), '5': np.float64(0.17101475647513953)}",0.03420510315363591,1,False,IncorrectLiteral,pythia-1b
