phenomenon,item_id,content,randomized_option_order,randomized_labels_complex,randomized_true_answer,original_labels_complex,is_example,prompt,seed,generation,generation_isvalid,distribution,prob_true_answer,answer,correct,answer_label_complex,model
IV,1,"In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? ","[1, 3, 2, 4]","['IncorrectLiteral', 'IncorrectAssociate', 'CorrectNonLiteral', 'IncorrectNonSequitur']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: In a shop, Lara tries on a dress. The dress is far too long for her. Lara asks Simon: ""Does this dress fit me?"" Simon answers: ""Wow! That must be custom made! It's clearly the perfect size and length for you."" What did Simon want to convey? 
Options:
1) The dress is fitting well.
2) Simon does not like the color of this dress.
3) Lara needs to get a dress of a shorter length.
4) Simon has to get back to work.
Answer: ",2,2,True,"{'1': np.float64(0.19792426978335811), '2': np.float64(0.4092994262403925), '3': np.float64(0.2791179581921518), '4': np.float64(0.1136583457840975)}",0.2791179581921518,2,False,IncorrectAssociate,open-instruct-pythia-6.9b-tulu
IV,2,"Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?","[3, 4, 2, 1]","['IncorrectAssociate', 'IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectLiteral']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: Christian is Shane's big brother. One day, Christian is helping Shane with his homework. Christian explains the homework to Shane. When Shane starts the assignment, he does not follow Christian's instructions. Christian says, ""You are such a wonderful listener."" What did Christian want to convey?
Options:
1) Shane's hearing improved greatly.
2) Shane needs to see an eye doctor.
3) Shane was not paying attention when Christian was talking.
4) Shane was paying attention when Christian was talking.
Answer: ",2,2,True,"{'1': np.float64(0.12353745259531314), '2': np.float64(0.33319632138649524), '3': np.float64(0.29175644739860823), '4': np.float64(0.2515097786195834)}",0.29175644739860823,2,False,IncorrectNonSequitur,open-instruct-pythia-6.9b-tulu
IV,3,"Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? ","[3, 1, 2, 4]","['IncorrectAssociate', 'IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonSequitur']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: Andrew and Phil are good friends, but they play on different basketball teams. During one game, Phil tries to score a basket but Andrew blocks his shot. Andrew says, ""You are so good at this."" What did Andrew want to convey? 
Options:
1) Phil's blocking is impressive.
2) Phil is a great basketball player.
3) Phil's basketball skills could be better.
4) Phil is a great student.
Answer: ",2,2,True,"{'1': np.float64(0.2070453964550557), '2': np.float64(0.46658400344381834), '3': np.float64(0.24206059219008375), '4': np.float64(0.08431000791104225)}",0.24206059219008375,2,False,IncorrectLiteral,open-instruct-pythia-6.9b-tulu
IV,4,"Patrick and Jon like to eat at restaurants. One afternoon, they are at a restaurant eating lunch. Patrick orders a bowl of noodles and Jon orders a rice dish. While eating his meal, Patrick spills some noodles on his shirt. Jon says, ""You are so graceful."" What did Jon want to convey?","[2, 3, 1, 4]","['CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectLiteral', 'IncorrectNonSequitur']",1,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: Patrick and Jon like to eat at restaurants. One afternoon, they are at a restaurant eating lunch. Patrick orders a bowl of noodles and Jon orders a rice dish. While eating his meal, Patrick spills some noodles on his shirt. Jon says, ""You are so graceful."" What did Jon want to convey?
Options:
1) Patrick is careless.
2) Patrick is allergic to noodles.
3) Patrick is very cautious.
4) Patrick pays a lot of attention to fashion.
Answer: ",2,2,True,"{'1': np.float64(0.16556379031530838), '2': np.float64(0.45004904266490636), '3': np.float64(0.2544346590335683), '4': np.float64(0.12995250798621696)}",0.16556379031530838,2,False,IncorrectAssociate,open-instruct-pythia-6.9b-tulu
IV,5,"Today Sarah and Tom are going to the beach to go swimming and sunbathing. It was Tom's idea, as he said it was going to be a lovely sunny day to go to the beach. But just as they arrive at the beach, it starts to rain and thunder. Sarah becomes angry. She says ""Oh yes, a lovely day for going to the beach."" What did Sarah want to convey?","[3, 4, 2, 1]","['IncorrectAssociate', 'IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectLiteral']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: Today Sarah and Tom are going to the beach to go swimming and sunbathing. It was Tom's idea, as he said it was going to be a lovely sunny day to go to the beach. But just as they arrive at the beach, it starts to rain and thunder. Sarah becomes angry. She says ""Oh yes, a lovely day for going to the beach."" What did Sarah want to convey?
Options:
1) Tom forgot his sunscreen.
2) Tom forgot his passport.
3) Tom's idea to go to the beach was awful.
4) Tom's idea to go to the beach was genius. 
Answer: ",2,4,True,"{'1': np.float64(0.1050162830592943), '2': np.float64(0.20722453486576545), '3': np.float64(0.27885109087838816), '4': np.float64(0.40890809119655214)}",0.27885109087838816,4,False,IncorrectLiteral,open-instruct-pythia-6.9b-tulu
IV,6,"It is a holiday. Stefan and Kim are sitting in the backseat of the car. They are fighting all the time. Their father says: ""Oh, it is so pleasant here."" What did the father want to convey?","[1, 4, 3, 2]","['IncorrectLiteral', 'IncorrectNonSequitur', 'IncorrectAssociate', 'CorrectNonLiteral']",4,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: It is a holiday. Stefan and Kim are sitting in the backseat of the car. They are fighting all the time. Their father says: ""Oh, it is so pleasant here."" What did the father want to convey?
Options:
1) He enjoys listening to his kids fighting.
2) He remembers about his wife's birthday.
3) AC gives them some needed cool.
4) He does not want to listen to his kids' arguments.
Answer: ",2,2,True,"{'1': np.float64(0.27007942955858666), '2': np.float64(0.3634315965771609), '3': np.float64(0.28083817093327307), '4': np.float64(0.08565080293097938)}",0.08565080293097938,2,False,IncorrectNonSequitur,open-instruct-pythia-6.9b-tulu
IV,7,"Kim and Jane are leaving the football stadium. Jane says, ""What a wonderful game."" Kim looks disappointed. Kim replies: ""Sorry I made you come."" What did Jane want to convey?","[3, 2, 1, 4]","['IncorrectAssociate', 'CorrectNonLiteral', 'IncorrectLiteral', 'IncorrectNonSequitur']",2,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: Kim and Jane are leaving the football stadium. Jane says, ""What a wonderful game."" Kim looks disappointed. Kim replies: ""Sorry I made you come."" What did Jane want to convey?
Options:
1) The game ended too late.
2) The game was a disaster.
3) The game was outstanding.
4) The game of chess was over.    
Answer: ",2,2,True,"{'1': np.float64(0.1485398289198054), '2': np.float64(0.37930974123208583), '3': np.float64(0.36763960736275964), '4': np.float64(0.10451082248534907)}",0.37930974123208583,2,True,CorrectNonLiteral,open-instruct-pythia-6.9b-tulu
IV,8,"Mark entered a golf tournament where he played badly and kept missing very easy shots. His friend Hal watched the tournament and afterwards he said to Mark, ""You sure are a good golfer."" What did Hal want to convey?","[1, 3, 4, 2]","['IncorrectLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur', 'CorrectNonLiteral']",4,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: Mark entered a golf tournament where he played badly and kept missing very easy shots. His friend Hal watched the tournament and afterwards he said to Mark, ""You sure are a good golfer."" What did Hal want to convey?
Options:
1) Mark is an exceptional player.
2) Mark forgot to thank his caddy.
3) Mark forgot to thank his dentist.  
4) Mark isn't a good player.
Answer: ",2,1,True,"{'1': np.float64(0.38632836224364764), '2': np.float64(0.25534745522936536), '3': np.float64(0.21169047563841004), '4': np.float64(0.14663370688857696)}",0.14663370688857696,1,False,IncorrectLiteral,open-instruct-pythia-6.9b-tulu
IV,9,"Adrian's mother asks if he can look in his brother Tom's room to check if he has tidied up. Adrian opens the door to Tom's room, peers in, and sees that the room appears as it normally does - cluttered with toys and dirty clothes. He shouts to his mother: ""Mother, Tom, as usual, has done a splendid job tidying up!"" What did Adrian want to convey?","[3, 1, 2, 4]","['IncorrectAssociate', 'IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonSequitur']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: Adrian's mother asks if he can look in his brother Tom's room to check if he has tidied up. Adrian opens the door to Tom's room, peers in, and sees that the room appears as it normally does - cluttered with toys and dirty clothes. He shouts to his mother: ""Mother, Tom, as usual, has done a splendid job tidying up!"" What did Adrian want to convey?
Options:
1) Tom cannot find a vacuum.
2) Tom tidied up his room.
3) Tom's room is still messy.
4) Tom cannot find a lawyer. 
Answer: ",2,2,True,"{'1': np.float64(0.1367367415408116), '2': np.float64(0.4483425149515775), '3': np.float64(0.26356696771143456), '4': np.float64(0.1513537757961763)}",0.26356696771143456,2,False,IncorrectLiteral,open-instruct-pythia-6.9b-tulu
IV,10,"Callie promised to bring a salad to Jason's dinner party. She arrived two hours late. Jason said, ""I'm so glad that you were able to fit us into your busy schedule."" What did Jason want to convey?","[1, 4, 2, 3]","['IncorrectLiteral', 'IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectAssociate']",3,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectAssociate', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer. Your task is to decide what the character in the story is trying to convey. The answer options are 1, 2, 3, or 4.

Scenario: Callie promised to bring a salad to Jason's dinner party. She arrived two hours late. Jason said, ""I'm so glad that you were able to fit us into your busy schedule."" What did Jason want to convey?
Options:
1) He is happy that Callie made it to the party.
2) He is tired and is going to bed.
3) He is annoyed that Callie showed up late.
4) He is hungry and wants to eat Callie's salad.
Answer: ",2,2,True,"{'1': np.float64(0.15072437462155278), '2': np.float64(0.39401553412399487), '3': np.float64(0.29975121138924027), '4': np.float64(0.15550887986521214)}",0.29975121138924027,2,False,IncorrectNonSequitur,open-instruct-pythia-6.9b-tulu
