phenomenon,item_id,content,randomized_option_order,randomized_labels_complex,randomized_true_answer,original_labels_complex,is_example,prompt,seed,generation,generation_isvalid,distribution,prob_true_answer,answer,correct,answer_label_complex,model
MPV,1,"Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?","[2, 4, 5, 3, 1]","['CorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral', 'IncorrectNonLiteral', 'IncorrectPlausibleLiteral']",1,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mary was asked about the town that she has just moved to. Mary responded: ""This town is a chimney."" What does Mary mean?
Options:
1) The town is not one of the cleanest ones.
2) Mary found a job at a company installing chimneys.
3) The town is a chimney.
4) The people living in this town are very welcoming.
5) All houses in this town have chimneys.
Answer: ",2,1,True,"{'1': np.float64(0.5411708588679109), '2': np.float64(0.07295397766890133), '3': np.float64(0.11211400994129804), '4': np.float64(0.14062247249720378), '5': np.float64(0.1331386810246858)}",0.5411708588679109,1,True,CorrectNonLiteral,pythia-6.9b
MPV,2,"Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?","[5, 4, 2, 3, 1]","['IncorrectLiteral', 'IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectPlausibleLiteral']",3,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mike said to his expectant wife: ""Our baby is a lovebird's egg."" What did Mike mean?
Options:
1) Their baby is an egg.
2) Their baby is growing bigger every day.
3) Mike and his wife are very much in love with each other.
4) Mike is worried that the bird flu virus affected their baby.
5) The baby in his wife's womb is the size of an egg.
Answer: ",2,1,True,"{'1': np.float64(0.4762313804928199), '2': np.float64(0.07865904134455717), '3': np.float64(0.1100637870059946), '4': np.float64(0.141877829209071), '5': np.float64(0.19316796194755723)}",0.1100637870059946,1,False,IncorrectLiteral,pythia-6.9b
MPV,3,"Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?","[3, 5, 4, 2, 1]","['IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectPlausibleLiteral']",4,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Andrew and Bob were discussing the investment company where Andrew works. Bob said: ""The investors are squirrels collecting nuts."" What does Bob mean?
Options:
1) The investors dress and eat well.
2) Squirrels were hired to work in the company. 
3) Bob is allergic to nuts.
4) They buy stocks hoping for future profit.  
5) The investors enjoy picking nuts as much as squirrels do.
Answer: ",2,1,True,"{'1': np.float64(0.5171578828803706), '2': np.float64(0.07869154454948547), '3': np.float64(0.13490869423741647), '4': np.float64(0.17054056914784996), '5': np.float64(0.09870130918487764)}",0.17054056914784996,1,False,IncorrectNonLiteral,pythia-6.9b
MPV,4,"Mark asked his mom what she thought about his new girlfriend. She replied: ""This young lady is 100% polyester."" What does she mean?","[3, 2, 5, 1, 4]","['IncorrectNonLiteral', 'CorrectNonLiteral', 'IncorrectLiteral', 'IncorrectPlausibleLiteral', 'IncorrectNonSequitur']",2,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mark asked his mom what she thought about his new girlfriend. She replied: ""This young lady is 100% polyester."" What does she mean?
Options:
1) The girl made a good impression on Mark's mom
2) His girlfriend's behavior was not very natural.
3) His girlfriend is made of polyester.
4) His girlfriend wore clothes made of polyester.
5) His girlfriend has a beautiful smile. 
Answer: ",2,1,True,"{'1': np.float64(0.5386979188436323), '2': np.float64(0.07405291952852061), '3': np.float64(0.13409251422363233), '4': np.float64(0.14498857792477385), '5': np.float64(0.10816806947944105)}",0.07405291952852061,1,False,IncorrectNonLiteral,pythia-6.9b
MPV,5,"Mary said to her husband: ""Our kids are pieces of taffy."" What did she mean? ","[2, 3, 5, 4, 1]","['CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectNonSequitur', 'IncorrectPlausibleLiteral']",1,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mary said to her husband: ""Our kids are pieces of taffy."" What did she mean? 
Options:
1) Their kids always stick together.
2) Their kids need to stick to a diet.
3) Their kids are sweet candy.
4) Their kids argue too much.
5) Their kids eat too many candies.
Answer: ",2,1,True,"{'1': np.float64(0.6766134534508081), '2': np.float64(0.0724375738105881), '3': np.float64(0.10295455116812342), '4': np.float64(0.09374118558980726), '5': np.float64(0.05425323598067289)}",0.6766134534508081,1,True,CorrectNonLiteral,pythia-6.9b
MPV,6,"Mark saw a lady at the party and said to his friend: ""This lady's jewels are bursting stars."" What did Mark mean?","[3, 1, 4, 5, 2]","['IncorrectNonLiteral', 'IncorrectPlausibleLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral', 'CorrectNonLiteral']",5,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mark saw a lady at the party and said to his friend: ""This lady's jewels are bursting stars."" What did Mark mean?
Options:
1) The lady's jewelry broke into many pieces.
2) The lady wears some jewelry designed to look like stars.
3) Mark did not like the lady's jewelry.
4) The lady wears bursting stars.
5) The lady's jewelry is shining very brightly.
Answer: ",2,1,True,"{'1': np.float64(0.43197064226395515), '2': np.float64(0.0696957177946412), '3': np.float64(0.11137343991688003), '4': np.float64(0.21976886451165575), '5': np.float64(0.1671913355128678)}",0.1671913355128678,1,False,IncorrectNonLiteral,pythia-6.9b
MPV,7,"Ben was telling his friend about the fashion show that he attended. He said: ""This model was the blue canary at the show."" What did Ben mean? ","[4, 2, 3, 5, 1]","['IncorrectNonSequitur', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectLiteral', 'IncorrectPlausibleLiteral']",2,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Ben was telling his friend about the fashion show that he attended. He said: ""This model was the blue canary at the show."" What did Ben mean? 
Options:
1) The model came to the show with her pet bird.
2) The model stood out at the fashion show.
3) The model's skin turned blue.
4) The blue canary worked as a model at the show.
5) The model wore a costume made of blue feathers.
Answer: ",2,1,True,"{'1': np.float64(0.6572864470251805), '2': np.float64(0.062342985631113304), '3': np.float64(0.10238548104630026), '4': np.float64(0.10481348275931694), '5': np.float64(0.07317160353808898)}",0.062342985631113304,1,False,IncorrectNonSequitur,pythia-6.9b
MPV,8,"Mary said to her granddaughter: ""The queen is our nation's aunt."" What did Mary mean?","[2, 1, 3, 4, 5]","['CorrectNonLiteral', 'IncorrectPlausibleLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",1,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Mary said to her granddaughter: ""The queen is our nation's aunt."" What did Mary mean?
Options:
1) The queen cares about you from afar.
2) Mary and her family are related to the queen.
3) People of the country love the pies that the queen bakes.
4) The queen has a lot of relatives. 
5) The queen is an aunt of everyone living in the country.
Answer: ",2,1,True,"{'1': np.float64(0.5477168427851712), '2': np.float64(0.08465387998629209), '3': np.float64(0.10701253136457979), '4': np.float64(0.14400110068048036), '5': np.float64(0.11661564518347649)}",0.5477168427851712,1,True,CorrectNonLiteral,pythia-6.9b
MPV,9,"Abby and Kyle were walking along the promenade one night, and they saw a couple smiling at each other. Abby noted: ""This sunset sings to the lovers."" What did Abby mean?","[4, 5, 3, 1, 2]","['IncorrectNonSequitur', 'IncorrectLiteral', 'IncorrectNonLiteral', 'IncorrectPlausibleLiteral', 'CorrectNonLiteral']",5,"['IncorrectPlausibleLiteral', 'CorrectNonLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectLiteral']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Abby and Kyle were walking along the promenade one night, and they saw a couple smiling at each other. Abby noted: ""This sunset sings to the lovers."" What did Abby mean?
Options:
1) Abby wants to attend a concert with Kyle.
2) He could hear the sun singing songs.
3) It was too dark to see any singers performing on the promenade.
4) There were a lot of musicians and singers performing on the promenade.
5) It was a very romantic night.
Answer: ",2,1,True,"{'1': np.float64(0.4259795302795868), '2': np.float64(0.08098265890242258), '3': np.float64(0.12348380873686313), '4': np.float64(0.21587591912455883), '5': np.float64(0.1536780829565688)}",0.1536780829565688,1,False,IncorrectNonSequitur,pythia-6.9b
MPV,10,"Jessica was giving a talk that her mom attended. After the talk, Jessica's mom called her husband and said: ""Jessica sailed towards the finish."" What did she mean?","[1, 2, 5, 4, 3]","['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectNonSequitur', 'IncorrectNonLiteral', 'IncorrectPlausibleLiteral']",2,"['IncorrectLiteral', 'CorrectNonLiteral', 'IncorrectPlausibleLiteral', 'IncorrectNonLiteral', 'IncorrectNonSequitur']",False,"Task: You will read short stories that describe everyday situations. Each story will be followed by a multiple-choice question. Read each story and choose the best answer to each question. The answer options are 1, 2, 3, 4, or 5.

Scenario: Jessica was giving a talk that her mom attended. After the talk, Jessica's mom called her husband and said: ""Jessica sailed towards the finish."" What did she mean?
Options:
1) Jessica finished the sailing race.
2) Jessica finished her talk successfully.
3) Jessica was giving a talk about sailing.  
4) Jessica's talk was a disaster. 
5) Jessica got interested in sailing.
Answer: ",2,1,True,"{'1': np.float64(0.5852052936579316), '2': np.float64(0.07044098133270423), '3': np.float64(0.09628140589905528), '4': np.float64(0.16635935121816792), '5': np.float64(0.0817129678921408)}",0.07044098133270423,1,False,IncorrectLiteral,pythia-6.9b
